name,size,year,absoluteLength,breitengrad,laengengrad
Vadrec del Forno,10,1943,7299,46325795,9700814
Vadrec del Forno,10,1944,7299,46325795,9700814
Vadrec del Forno,10,1945,7276,46325795,9700814
Vadrec del Forno,10,1946,7257,46325795,9700814
Vadrec del Forno,10,1947,7227,46325795,9700814
Vadrec del Forno,10,1948,7199,46325795,9700814
Vadrec del Forno,10,1949,7159,46325795,9700814
Vadrec del Forno,10,1950,7133,46325795,9700814
Vadrec del Forno,10,1951,7111,46325795,9700814
Vadrec del Forno,10,1952,7111,46325795,9700814
Vadrec del Forno,10,1953,7073,46325795,9700814
Vadrec del Forno,10,1954,7045,46325795,9700814
Vadrec del Forno,10,1955,7045,46325795,9700814
Vadrec del Forno,10,1956,7021,46325795,9700814
Vadrec del Forno,10,1957,6990,46325795,9700814
Vadrec del Forno,10,1958,6962,46325795,9700814
Vadrec del Forno,10,1959,6962,46325795,9700814
Vadrec del Forno,10,1960,6891,46325795,9700814
Vadrec del Forno,10,1961,6863,46325795,9700814
Vadrec del Forno,10,1962,6843,46325795,9700814
Vadrec del Forno,10,1963,6791,46325795,9700814
Vadrec del Forno,10,1964,6791,46325795,9700814
Vadrec del Forno,10,1965,6750,46325795,9700814
Vadrec del Forno,10,1966,6722,46325795,9700814
Vadrec del Forno,10,1967,6701,46325795,9700814
Vadrec del Forno,10,1968,6672,46325795,9700814
Vadrec del Forno,10,1969,6637,46325795,9700814
Vadrec del Forno,10,1970,6610,46325795,9700814
Vadrec del Forno,10,1971,6587,46325795,9700814
Vadrec del Forno,10,1972,6578,46325795,9700814
Vadrec del Forno,10,1973,6568,46325795,9700814
Vadrec del Forno,10,1974,6568,46325795,9700814
Vadrec del Forno,10,1975,6554,46325795,9700814
Vadrec del Forno,10,1976,6554,46325795,9700814
Vadrec del Forno,10,1977,6502,46325795,9700814
Vadrec del Forno,10,1978,6490,46325795,9700814
Vadrec del Forno,10,1979,6490,46325795,9700814
Vadrec del Forno,10,1980,6460,46325795,9700814
Vadrec del Forno,10,1981,6445,46325795,9700814
Vadrec del Forno,10,1982,6417,46325795,9700814
Vadrec del Forno,10,1983,6403,46325795,9700814
Vadrec del Forno,10,1984,6390,46325795,9700814
Vadrec del Forno,10,1985,6374,46325795,9700814
Vadrec del Forno,10,1986,6366,46325795,9700814
Vadrec del Forno,10,1987,6366,46325795,9700814
Vadrec del Forno,10,1988,6310,46325795,9700814
Vadrec del Forno,10,1989,6297,46325795,9700814
Vadrec del Forno,10,1990,6278,46325795,9700814
Vadrec del Forno,10,1991,6259,46325795,9700814
Vadrec del Forno,10,1992,6237,46325795,9700814
Vadrec del Forno,10,1993,6221,46325795,9700814
Vadrec del Forno,10,1994,6197,46325795,9700814
Vadrec del Forno,10,1995,6176,46325795,9700814
Vadrec del Forno,10,1996,6153,46325795,9700814
Vadrec del Forno,10,1997,6129,46325795,9700814
Vadrec del Forno,10,1998,6109,46325795,9700814
Vadrec del Forno,10,1999,6093,46325795,9700814
Vadrec del Forno,10,2000,6071,46325795,9700814
Vadrec del Forno,10,2001,6050,46325795,9700814
Vadrec del Forno,10,2002,6027,46325795,9700814
Vadrec del Forno,10,2003,6001,46325795,9700814
Vadrec del Forno,10,2004,5977,46325795,9700814
Vadrec del Forno,10,2005,5933,46325795,9700814
Vadrec del Forno,10,2006,5909,46325795,9700814
Vadrec del Forno,10,2007,5878,46325795,9700814
Vadrec del Forno,10,2008,5850,46325795,9700814
Vadrec del Forno,10,2009,5826,46325795,9700814
Vadrec del Forno,10,2010,5798,46325795,9700814
Vadrec del Forno,10,2011,5772,46325795,9700814
Vadrec del Forno,10,2012,5747,46325795,9700814
Vadrec del Forno,10,2013,5726,46325795,9700814
Vadrec del Forno,10,2014,5711,46325795,9700814
Vadrec del Forno,10,2015,5676,46325795,9700814
Vadrec del Forno,10,2016,5704,46325795,9700814
Vadrec del Forno,10,2017,5673,46325795,9700814
Vadrec del Forno,10,2018,5595,46325795,9700814
Vadrec del Forno,10,2019,5518,46325795,9700814
Vadrec del Forno,10,2020,5440,46325795,9700814
Vadrec del Forno,10,2021,5362,46325795,9700814
Vadrec del Forno,10,2022,5284,46325795,9700814
Vadrec del Forno,10,2023,5207,46325795,9700814
Vadrec del Forno,10,2024,5129,46325795,9700814
Vadrec del Forno,10,2025,5051,46325795,9700814
Vadrec del Forno,10,2026,4974,46325795,9700814
Vadrec del Forno,10,2027,4896,46325795,9700814
Vadrec del Forno,10,2028,4818,46325795,9700814
Vadrec del Forno,10,2029,4740,46325795,9700814
Vadrec del Forno,10,2030,4663,46325795,9700814
Vadrec del Forno,10,2031,4585,46325795,9700814
Vadrec del Forno,10,2032,4507,46325795,9700814
Vadrec del Forno,10,2033,4430,46325795,9700814
Vadrec del Forno,10,2034,4352,46325795,9700814
Vadrec del Forno,10,2035,4274,46325795,9700814
Vadrec del Forno,10,2036,4196,46325795,9700814
Vadrec del Forno,10,2037,4119,46325795,9700814
Vadrec del Forno,10,2038,4041,46325795,9700814
Vadrec del Forno,10,2039,3963,46325795,9700814
Vadrec del Forno,10,2040,3886,46325795,9700814
Vadrec del Forno,10,2041,3808,46325795,9700814
Vadrec del Forno,10,2042,3730,46325795,9700814
Vadrec del Forno,10,2043,3652,46325795,9700814
Vadrec del Forno,10,2044,3575,46325795,9700814
Vadrec del Forno,10,2045,3497,46325795,9700814
Vadrec del Forno,10,2046,3419,46325795,9700814
Vadrec del Forno,10,2047,3342,46325795,9700814
Vadrec del Forno,10,2048,3264,46325795,9700814
Vadrec del Forno,10,2049,3186,46325795,9700814
Vadrec del Forno,10,2050,3108,46325795,9700814
Vadrec del Forno,10,2051,3031,46325795,9700814
Vadrec del Forno,10,2052,2953,46325795,9700814
Vadrec del Forno,10,2053,2875,46325795,9700814
Vadrec del Forno,10,2054,2798,46325795,9700814
Vadrec del Forno,10,2055,2720,46325795,9700814
Vadrec del Forno,10,2056,2642,46325795,9700814
Vadrec del Forno,10,2057,2565,46325795,9700814
Vadrec del Forno,10,2058,2487,46325795,9700814
Vadrec del Forno,10,2059,2409,46325795,9700814
Vadrec del Forno,10,2060,2331,46325795,9700814
Vadrec del Forno,10,2061,2254,46325795,9700814
Vadrec del Forno,10,2062,2176,46325795,9700814
Vadrec del Forno,10,2063,2098,46325795,9700814
Vadrec del Forno,10,2064,2021,46325795,9700814
Vadrec del Forno,10,2065,1943,46325795,9700814
Vadrec del Forno,10,2066,1865,46325795,9700814
Vadrec del Forno,10,2067,1787,46325795,9700814
Vadrec del Forno,10,2068,1710,46325795,9700814
Vadrec del Forno,10,2069,1632,46325795,9700814
Vadrec del Forno,10,2070,1554,46325795,9700814
Vadrec del Forno,10,2071,1477,46325795,9700814
Vadrec del Forno,10,2072,1399,46325795,9700814
Vadrec del Forno,10,2073,1321,46325795,9700814
Vadrec del Forno,10,2074,1243,46325795,9700814
Vadrec del Forno,10,2075,1166,46325795,9700814
Vadrec del Forno,10,2076,1088,46325795,9700814
Vadrec del Forno,10,2077,1010,46325795,9700814
Vadrec del Forno,10,2078,933,46325795,9700814
Vadrec del Forno,10,2079,855,46325795,9700814
Vadrec del Forno,10,2080,777,46325795,9700814
Vadrec del Forno,10,2081,699,46325795,9700814
Vadrec del Forno,10,2082,622,46325795,9700814
Vadrec del Forno,10,2083,544,46325795,9700814
Vadrec del Forno,10,2084,466,46325795,9700814
Vadrec del Forno,10,2085,389,46325795,9700814
Vadrec del Forno,10,2086,311,46325795,9700814
Vadrec del Forno,10,2087,233,46325795,9700814
Vadrec del Forno,10,2088,155,46325795,9700814
Vadrec del Forno,10,2089,78,46325795,9700814
Vadrec del Forno,10,2090,0,46325795,9700814
Vadrecc di Bresciana,41,1900,1706,46496219,9030855
Vadrecc di Bresciana,41,1901,1706,46496219,9030855
Vadrecc di Bresciana,41,1902,1706,46496219,9030855
Vadrecc di Bresciana,41,1903,1694,46496219,9030855
Vadrecc di Bresciana,41,1904,1678,46496219,9030855
Vadrecc di Bresciana,41,1905,1669,46496219,9030855
Vadrecc di Bresciana,41,1906,1669,46496219,9030855
Vadrecc di Bresciana,41,1907,1661,46496219,9030855
Vadrecc di Bresciana,41,1908,1661,46496219,9030855
Vadrecc di Bresciana,41,1909,1661,46496219,9030855
Vadrecc di Bresciana,41,1910,1661,46496219,9030855
Vadrecc di Bresciana,41,1911,1647,46496219,9030855
Vadrecc di Bresciana,41,1912,1647,46496219,9030855
Vadrecc di Bresciana,41,1913,1651,46496219,9030855
Vadrecc di Bresciana,41,1914,1651,46496219,9030855
Vadrecc di Bresciana,41,1915,1651,46496219,9030855
Vadrecc di Bresciana,41,1916,1651,46496219,9030855
Vadrecc di Bresciana,41,1917,1647,46496219,9030855
Vadrecc di Bresciana,41,1918,1647,46496219,9030855
Vadrecc di Bresciana,41,1919,1644,46496219,9030855
Vadrecc di Bresciana,41,1920,1644,46496219,9030855
Vadrecc di Bresciana,41,1921,1631,46496219,9030855
Vadrecc di Bresciana,41,1922,1631,46496219,9030855
Vadrecc di Bresciana,41,1923,1597,46496219,9030855
Vadrecc di Bresciana,41,1924,1601,46496219,9030855
Vadrecc di Bresciana,41,1925,1595,46496219,9030855
Vadrecc di Bresciana,41,1926,1645,46496219,9030855
Vadrecc di Bresciana,41,1927,1645,46496219,9030855
Vadrecc di Bresciana,41,1928,1611,46496219,9030855
Vadrecc di Bresciana,41,1929,1611,46496219,9030855
Vadrecc di Bresciana,41,1930,1602,46496219,9030855
Vadrecc di Bresciana,41,1931,1586,46496219,9030855
Vadrecc di Bresciana,41,1932,1600,46496219,9030855
Vadrecc di Bresciana,41,1933,1587,46496219,9030855
Vadrecc di Bresciana,41,1934,1587,46496219,9030855
Vadrecc di Bresciana,41,1935,1587,46496219,9030855
Vadrecc di Bresciana,41,1936,1587,46496219,9030855
Vadrecc di Bresciana,41,1937,1587,46496219,9030855
Vadrecc di Bresciana,41,1938,1581,46496219,9030855
Vadrecc di Bresciana,41,1939,1583,46496219,9030855
Vadrecc di Bresciana,41,1940,1583,46496219,9030855
Vadrecc di Bresciana,41,1941,1594,46496219,9030855
Vadrecc di Bresciana,41,1942,1591,46496219,9030855
Vadrecc di Bresciana,41,1943,1584,46496219,9030855
Vadrecc di Bresciana,41,1944,1582,46496219,9030855
Vadrecc di Bresciana,41,1945,1576,46496219,9030855
Vadrecc di Bresciana,41,1946,1576,46496219,9030855
Vadrecc di Bresciana,41,1947,1471,46496219,9030855
Vadrecc di Bresciana,41,1948,1471,46496219,9030855
Vadrecc di Bresciana,41,1949,1453,46496219,9030855
Vadrecc di Bresciana,41,1950,1431,46496219,9030855
Vadrecc di Bresciana,41,1951,1431,46496219,9030855
Vadrecc di Bresciana,41,1952,1425,46496219,9030855
Vadrecc di Bresciana,41,1953,1417,46496219,9030855
Vadrecc di Bresciana,41,1954,1411,46496219,9030855
Vadrecc di Bresciana,41,1955,1407,46496219,9030855
Vadrecc di Bresciana,41,1956,1393,46496219,9030855
Vadrecc di Bresciana,41,1957,1375,46496219,9030855
Vadrecc di Bresciana,41,1958,1353,46496219,9030855
Vadrecc di Bresciana,41,1959,1331,46496219,9030855
Vadrecc di Bresciana,41,1960,1310,46496219,9030855
Vadrecc di Bresciana,41,1961,1317,46496219,9030855
Vadrecc di Bresciana,41,1962,1294,46496219,9030855
Vadrecc di Bresciana,41,1963,1286,46496219,9030855
Vadrecc di Bresciana,41,1964,1279,46496219,9030855
Vadrecc di Bresciana,41,1965,1265,46496219,9030855
Vadrecc di Bresciana,41,1966,1250,46496219,9030855
Vadrecc di Bresciana,41,1967,1256,46496219,9030855
Vadrecc di Bresciana,41,1968,1257,46496219,9030855
Vadrecc di Bresciana,41,1969,1256,46496219,9030855
Vadrecc di Bresciana,41,1970,1223,46496219,9030855
Vadrecc di Bresciana,41,1971,1207,46496219,9030855
Vadrecc di Bresciana,41,1972,1207,46496219,9030855
Vadrecc di Bresciana,41,1973,1207,46496219,9030855
Vadrecc di Bresciana,41,1974,1207,46496219,9030855
Vadrecc di Bresciana,41,1975,1207,46496219,9030855
Vadrecc di Bresciana,41,1976,1207,46496219,9030855
Vadrecc di Bresciana,41,1977,1207,46496219,9030855
Vadrecc di Bresciana,41,1978,1207,46496219,9030855
Vadrecc di Bresciana,41,1979,1192,46496219,9030855
Vadrecc di Bresciana,41,1980,1192,46496219,9030855
Vadrecc di Bresciana,41,1981,1196,46496219,9030855
Vadrecc di Bresciana,41,1982,1187,46496219,9030855
Vadrecc di Bresciana,41,1983,1208,46496219,9030855
Vadrecc di Bresciana,41,1984,1208,46496219,9030855
Vadrecc di Bresciana,41,1985,1226,46496219,9030855
Vadrecc di Bresciana,41,1986,1221,46496219,9030855
Vadrecc di Bresciana,41,1987,1221,46496219,9030855
Vadrecc di Bresciana,41,1988,1202,46496219,9030855
Vadrecc di Bresciana,41,1989,1199,46496219,9030855
Vadrecc di Bresciana,41,1990,1193,46496219,9030855
Vadrecc di Bresciana,41,1991,1181,46496219,9030855
Vadrecc di Bresciana,41,1992,1181,46496219,9030855
Vadrecc di Bresciana,41,1993,1164,46496219,9030855
Vadrecc di Bresciana,41,1994,1156,46496219,9030855
Vadrecc di Bresciana,41,1995,1142,46496219,9030855
Vadrecc di Bresciana,41,1996,1131,46496219,9030855
Vadrecc di Bresciana,41,1997,1114,46496219,9030855
Vadrecc di Bresciana,41,1998,1085,46496219,9030855
Vadrecc di Bresciana,41,1999,1014,46496219,9030855
Vadrecc di Bresciana,41,2000,991,46496219,9030855
Vadrecc di Bresciana,41,2001,977,46496219,9030855
Vadrecc di Bresciana,41,2002,958,46496219,9030855
Vadrecc di Bresciana,41,2003,881,46496219,9030855
Vadrecc di Bresciana,41,2004,804,46496219,9030855
Vadrecc di Bresciana,41,2005,802,46496219,9030855
Vadrecc di Bresciana,41,2006,788,46496219,9030855
Vadrecc di Bresciana,41,2007,762,46496219,9030855
Vadrecc di Bresciana,41,2008,755,46496219,9030855
Vadrecc di Bresciana,41,2009,752,46496219,9030855
Vadrecc di Bresciana,41,2010,746,46496219,9030855
Vadrecc di Bresciana,41,2011,733,46496219,9030855
Vadrecc di Bresciana,41,2012,733,46496219,9030855
Vadrecc di Bresciana,41,2013,733,46496219,9030855
Vadrecc di Bresciana,41,2014,704,46496219,9030855
Vadrecc di Bresciana,41,2015,704,46496219,9030855
Vadrecc di Bresciana,41,2016,695,46496219,9030855
Vadrecc di Bresciana,41,2017,676,46496219,9030855
Vadrecc di Bresciana,41,2018,624,46496219,9030855
Vadrecc di Bresciana,41,2019,572,46496219,9030855
Vadrecc di Bresciana,41,2020,520,46496219,9030855
Vadrecc di Bresciana,41,2021,468,46496219,9030855
Vadrecc di Bresciana,41,2022,416,46496219,9030855
Vadrecc di Bresciana,41,2023,364,46496219,9030855
Vadrecc di Bresciana,41,2024,312,46496219,9030855
Vadrecc di Bresciana,41,2025,260,46496219,9030855
Vadrecc di Bresciana,41,2026,208,46496219,9030855
Vadrecc di Bresciana,41,2027,156,46496219,9030855
Vadrecc di Bresciana,41,2028,104,46496219,9030855
Vadrecc di Bresciana,41,2029,52,46496219,9030855
Vadrecc di Bresciana,41,2030,0,46496219,9030855
Vadrecc di Bresciana,41,2031,0,46496219,9030855
Vadrecc di Bresciana,41,2032,0,46496219,9030855
Vadrecc di Bresciana,41,2033,0,46496219,9030855
Vadrecc di Bresciana,41,2034,0,46496219,9030855
Vadrecc di Bresciana,41,2035,0,46496219,9030855
Vadrecc di Bresciana,41,2036,0,46496219,9030855
Vadrecc di Bresciana,41,2037,0,46496219,9030855
Vadrecc di Bresciana,41,2038,0,46496219,9030855
Vadrecc di Bresciana,41,2039,0,46496219,9030855
Vadrecc di Bresciana,41,2040,0,46496219,9030855
Vadrecc di Bresciana,41,2041,0,46496219,9030855
Vadrecc di Bresciana,41,2042,0,46496219,9030855
Vadrecc di Bresciana,41,2043,0,46496219,9030855
Vadrecc di Bresciana,41,2044,0,46496219,9030855
Vadrecc di Bresciana,41,2045,0,46496219,9030855
Vadrecc di Bresciana,41,2046,0,46496219,9030855
Vadrecc di Bresciana,41,2047,0,46496219,9030855
Vadrecc di Bresciana,41,2048,0,46496219,9030855
Vadrecc di Bresciana,41,2049,0,46496219,9030855
Vadrecc di Bresciana,41,2050,0,46496219,9030855
Vadrecc di Bresciana,41,2051,0,46496219,9030855
Vadrecc di Bresciana,41,2052,0,46496219,9030855
Vadrecc di Bresciana,41,2053,0,46496219,9030855
Vadrecc di Bresciana,41,2054,0,46496219,9030855
Vadrecc di Bresciana,41,2055,0,46496219,9030855
Vadrecc di Bresciana,41,2056,0,46496219,9030855
Vadrecc di Bresciana,41,2057,0,46496219,9030855
Vadrecc di Bresciana,41,2058,0,46496219,9030855
Vadrecc di Bresciana,41,2059,0,46496219,9030855
Vadrecc di Bresciana,41,2060,0,46496219,9030855
Vadrecc di Bresciana,41,2061,0,46496219,9030855
Vadrecc di Bresciana,41,2062,0,46496219,9030855
Vadrecc di Bresciana,41,2063,0,46496219,9030855
Vadrecc di Bresciana,41,2064,0,46496219,9030855
Vadrecc di Bresciana,41,2065,0,46496219,9030855
Vadrecc di Bresciana,41,2066,0,46496219,9030855
Vadrecc di Bresciana,41,2067,0,46496219,9030855
Vadrecc di Bresciana,41,2068,0,46496219,9030855
Vadrecc di Bresciana,41,2069,0,46496219,9030855
Vadrecc di Bresciana,41,2070,0,46496219,9030855
Vadrecc di Bresciana,41,2071,0,46496219,9030855
Vadrecc di Bresciana,41,2072,0,46496219,9030855
Vadrecc di Bresciana,41,2073,0,46496219,9030855
Vadrecc di Bresciana,41,2074,0,46496219,9030855
Vadrecc di Bresciana,41,2075,0,46496219,9030855
Vadrecc di Bresciana,41,2076,0,46496219,9030855
Vadrecc di Bresciana,41,2077,0,46496219,9030855
Vadrecc di Bresciana,41,2078,0,46496219,9030855
Vadrecc di Bresciana,41,2079,0,46496219,9030855
Vadrecc di Bresciana,41,2080,0,46496219,9030855
Vadrecc di Bresciana,41,2081,0,46496219,9030855
Vadrecc di Bresciana,41,2082,0,46496219,9030855
Vadrecc di Bresciana,41,2083,0,46496219,9030855
Vadrecc di Bresciana,41,2084,0,46496219,9030855
Vadrecc di Bresciana,41,2085,0,46496219,9030855
Vadrecc di Bresciana,41,2086,0,46496219,9030855
Vadrecc di Bresciana,41,2087,0,46496219,9030855
Vadrecc di Bresciana,41,2088,0,46496219,9030855
Vadrecc di Bresciana,41,2089,0,46496219,9030855
Vadrecc di Bresciana,41,2090,0,46496219,9030855
Vadret da Lischana,44,1900,1188,46753517,10345114
Vadret da Lischana,44,1901,1177,46753517,10345114
Vadret da Lischana,44,1902,1166,46753517,10345114
Vadret da Lischana,44,1903,1160,46753517,10345114
Vadret da Lischana,44,1904,1151,46753517,10345114
Vadret da Lischana,44,1905,1141,46753517,10345114
Vadret da Lischana,44,1906,1132,46753517,10345114
Vadret da Lischana,44,1907,1132,46753517,10345114
Vadret da Lischana,44,1908,1129,46753517,10345114
Vadret da Lischana,44,1909,1127,46753517,10345114
Vadret da Lischana,44,1910,1137,46753517,10345114
Vadret da Lischana,44,1911,1113,46753517,10345114
Vadret da Lischana,44,1912,1113,46753517,10345114
Vadret da Lischana,44,1913,1113,46753517,10345114
Vadret da Lischana,44,1914,1113,46753517,10345114
Vadret da Lischana,44,1915,1113,46753517,10345114
Vadret da Lischana,44,1916,1115,46753517,10345114
Vadret da Lischana,44,1917,1118,46753517,10345114
Vadret da Lischana,44,1918,1134,46753517,10345114
Vadret da Lischana,44,1919,1144,46753517,10345114
Vadret da Lischana,44,1920,1147,46753517,10345114
Vadret da Lischana,44,1921,1131,46753517,10345114
Vadret da Lischana,44,1922,1131,46753517,10345114
Vadret da Lischana,44,1923,1124,46753517,10345114
Vadret da Lischana,44,1924,1112,46753517,10345114
Vadret da Lischana,44,1925,1114,46753517,10345114
Vadret da Lischana,44,1926,1142,46753517,10345114
Vadret da Lischana,44,1927,1116,46753517,10345114
Vadret da Lischana,44,1928,1110,46753517,10345114
Vadret da Lischana,44,1929,1098,46753517,10345114
Vadret da Lischana,44,1930,1088,46753517,10345114
Vadret da Lischana,44,1931,1088,46753517,10345114
Vadret da Lischana,44,1932,1077,46753517,10345114
Vadret da Lischana,44,1933,1073,46753517,10345114
Vadret da Lischana,44,1934,1074,46753517,10345114
Vadret da Lischana,44,1935,1074,46753517,10345114
Vadret da Lischana,44,1936,1074,46753517,10345114
Vadret da Lischana,44,1937,1074,46753517,10345114
Vadret da Lischana,44,1938,1074,46753517,10345114
Vadret da Lischana,44,1939,1074,46753517,10345114
Vadret da Lischana,44,1940,1056,46753517,10345114
Vadret da Lischana,44,1941,1056,46753517,10345114
Vadret da Lischana,44,1942,1040,46753517,10345114
Vadret da Lischana,44,1943,1040,46753517,10345114
Vadret da Lischana,44,1944,1040,46753517,10345114
Vadret da Lischana,44,1945,1034,46753517,10345114
Vadret da Lischana,44,1946,1034,46753517,10345114
Vadret da Lischana,44,1947,1016,46753517,10345114
Vadret da Lischana,44,1948,1016,46753517,10345114
Vadret da Lischana,44,1949,1001,46753517,10345114
Vadret da Lischana,44,1950,991,46753517,10345114
Vadret da Lischana,44,1951,991,46753517,10345114
Vadret da Lischana,44,1952,991,46753517,10345114
Vadret da Lischana,44,1953,977,46753517,10345114
Vadret da Lischana,44,1954,977,46753517,10345114
Vadret da Lischana,44,1955,977,46753517,10345114
Vadret da Lischana,44,1956,977,46753517,10345114
Vadret da Lischana,44,1957,991,46753517,10345114
Vadret da Lischana,44,1958,961,46753517,10345114
Vadret da Lischana,44,1959,951,46753517,10345114
Vadret da Lischana,44,1960,951,46753517,10345114
Vadret da Lischana,44,1961,968,46753517,10345114
Vadret da Lischana,44,1962,950,46753517,10345114
Vadret da Lischana,44,1963,950,46753517,10345114
Vadret da Lischana,44,1964,935,46753517,10345114
Vadret da Lischana,44,1965,935,46753517,10345114
Vadret da Lischana,44,1966,990,46753517,10345114
Vadret da Lischana,44,1967,983,46753517,10345114
Vadret da Lischana,44,1968,991,46753517,10345114
Vadret da Lischana,44,1969,971,46753517,10345114
Vadret da Lischana,44,1970,968,46753517,10345114
Vadret da Lischana,44,1971,965,46753517,10345114
Vadret da Lischana,44,1972,963,46753517,10345114
Vadret da Lischana,44,1973,960,46753517,10345114
Vadret da Lischana,44,1974,960,46753517,10345114
Vadret da Lischana,44,1975,948,46753517,10345114
Vadret da Lischana,44,1976,948,46753517,10345114
Vadret da Lischana,44,1977,948,46753517,10345114
Vadret da Lischana,44,1978,948,46753517,10345114
Vadret da Lischana,44,1979,975,46753517,10345114
Vadret da Lischana,44,1980,973,46753517,10345114
Vadret da Lischana,44,1981,979,46753517,10345114
Vadret da Lischana,44,1982,954,46753517,10345114
Vadret da Lischana,44,1983,953,46753517,10345114
Vadret da Lischana,44,1984,948,46753517,10345114
Vadret da Lischana,44,1985,945,46753517,10345114
Vadret da Lischana,44,1986,947,46753517,10345114
Vadret da Lischana,44,1987,939,46753517,10345114
Vadret da Lischana,44,1988,933,46753517,10345114
Vadret da Lischana,44,1989,942,46753517,10345114
Vadret da Lischana,44,1990,939,46753517,10345114
Vadret da Lischana,44,1991,934,46753517,10345114
Vadret da Lischana,44,1992,927,46753517,10345114
Vadret da Lischana,44,1993,925,46753517,10345114
Vadret da Lischana,44,1994,920,46753517,10345114
Vadret da Lischana,44,1995,914,46753517,10345114
Vadret da Lischana,44,1996,914,46753517,10345114
Vadret da Lischana,44,1997,912,46753517,10345114
Vadret da Lischana,44,1998,912,46753517,10345114
Vadret da Lischana,44,1999,903,46753517,10345114
Vadret da Lischana,44,2000,903,46753517,10345114
Vadret da Lischana,44,2001,901,46753517,10345114
Vadret da Lischana,44,2002,873,46753517,10345114
Vadret da Lischana,44,2003,821,46753517,10345114
Vadret da Lischana,44,2004,817,46753517,10345114
Vadret da Lischana,44,2005,813,46753517,10345114
Vadret da Lischana,44,2006,808,46753517,10345114
Vadret da Lischana,44,2007,808,46753517,10345114
Vadret da Lischana,44,2008,801,46753517,10345114
Vadret da Lischana,44,2009,798,46753517,10345114
Vadret da Lischana,44,2010,798,46753517,10345114
Vadret da Lischana,44,2011,790,46753517,10345114
Vadret da Lischana,44,2012,781,46753517,10345114
Vadret da Lischana,44,2013,781,46753517,10345114
Vadret da Lischana,44,2014,781,46753517,10345114
Vadret da Lischana,44,2015,653,46753517,10345114
Vadret da Lischana,44,2016,654,46753517,10345114
Vadret da Lischana,44,2017,654,46753517,10345114
Vadret da Lischana,44,2018,604,46753517,10345114
Vadret da Lischana,44,2019,553,46753517,10345114
Vadret da Lischana,44,2020,503,46753517,10345114
Vadret da Lischana,44,2021,453,46753517,10345114
Vadret da Lischana,44,2022,402,46753517,10345114
Vadret da Lischana,44,2023,352,46753517,10345114
Vadret da Lischana,44,2024,302,46753517,10345114
Vadret da Lischana,44,2025,252,46753517,10345114
Vadret da Lischana,44,2026,201,46753517,10345114
Vadret da Lischana,44,2027,151,46753517,10345114
Vadret da Lischana,44,2028,101,46753517,10345114
Vadret da Lischana,44,2029,50,46753517,10345114
Vadret da Lischana,44,2030,0,46753517,10345114
Vadret da Lischana,44,2031,0,46753517,10345114
Vadret da Lischana,44,2032,0,46753517,10345114
Vadret da Lischana,44,2033,0,46753517,10345114
Vadret da Lischana,44,2034,0,46753517,10345114
Vadret da Lischana,44,2035,0,46753517,10345114
Vadret da Lischana,44,2036,0,46753517,10345114
Vadret da Lischana,44,2037,0,46753517,10345114
Vadret da Lischana,44,2038,0,46753517,10345114
Vadret da Lischana,44,2039,0,46753517,10345114
Vadret da Lischana,44,2040,0,46753517,10345114
Vadret da Lischana,44,2041,0,46753517,10345114
Vadret da Lischana,44,2042,0,46753517,10345114
Vadret da Lischana,44,2043,0,46753517,10345114
Vadret da Lischana,44,2044,0,46753517,10345114
Vadret da Lischana,44,2045,0,46753517,10345114
Vadret da Lischana,44,2046,0,46753517,10345114
Vadret da Lischana,44,2047,0,46753517,10345114
Vadret da Lischana,44,2048,0,46753517,10345114
Vadret da Lischana,44,2049,0,46753517,10345114
Vadret da Lischana,44,2050,0,46753517,10345114
Vadret da Lischana,44,2051,0,46753517,10345114
Vadret da Lischana,44,2052,0,46753517,10345114
Vadret da Lischana,44,2053,0,46753517,10345114
Vadret da Lischana,44,2054,0,46753517,10345114
Vadret da Lischana,44,2055,0,46753517,10345114
Vadret da Lischana,44,2056,0,46753517,10345114
Vadret da Lischana,44,2057,0,46753517,10345114
Vadret da Lischana,44,2058,0,46753517,10345114
Vadret da Lischana,44,2059,0,46753517,10345114
Vadret da Lischana,44,2060,0,46753517,10345114
Vadret da Lischana,44,2061,0,46753517,10345114
Vadret da Lischana,44,2062,0,46753517,10345114
Vadret da Lischana,44,2063,0,46753517,10345114
Vadret da Lischana,44,2064,0,46753517,10345114
Vadret da Lischana,44,2065,0,46753517,10345114
Vadret da Lischana,44,2066,0,46753517,10345114
Vadret da Lischana,44,2067,0,46753517,10345114
Vadret da Lischana,44,2068,0,46753517,10345114
Vadret da Lischana,44,2069,0,46753517,10345114
Vadret da Lischana,44,2070,0,46753517,10345114
Vadret da Lischana,44,2071,0,46753517,10345114
Vadret da Lischana,44,2072,0,46753517,10345114
Vadret da Lischana,44,2073,0,46753517,10345114
Vadret da Lischana,44,2074,0,46753517,10345114
Vadret da Lischana,44,2075,0,46753517,10345114
Vadret da Lischana,44,2076,0,46753517,10345114
Vadret da Lischana,44,2077,0,46753517,10345114
Vadret da Lischana,44,2078,0,46753517,10345114
Vadret da Lischana,44,2079,0,46753517,10345114
Vadret da Lischana,44,2080,0,46753517,10345114
Vadret da Lischana,44,2081,0,46753517,10345114
Vadret da Lischana,44,2082,0,46753517,10345114
Vadret da Lischana,44,2083,0,46753517,10345114
Vadret da Lischana,44,2084,0,46753517,10345114
